cd_ibge,estrato,classf,id_familia,id_pessoa,cod_sexo_pessoa,idade,cod_parentesco_rf_pessoa,cod_raca_cor_pessoa,cod_local_nascimento_pessoa,cod_certidao_registrada_pessoa,cod_deficiencia_memb,cod_sabe_ler_escrever_memb,ind_frequenta_escola_memb,cod_escola_local_memb,cod_curso_frequenta_memb,cod_ano_serie_frequenta_memb,cod_curso_frequentou_pessoa_memb,cod_ano_serie_frequentou_memb,cod_concluiu_frequentou_memb,cod_trabalhou_memb,cod_afastado_trab_memb,cod_agricultura_trab_memb,cod_principal_trab_memb,val_remuner_emprego_memb,cod_trabalho_12_meses_memb,qtd_meses_12_meses_memb,val_renda_bruta_12_meses_memb,val_renda_doacao_memb,val_renda_aposent_memb,val_renda_seguro_desemp_memb,val_renda_pensao_alimen_memb,val_outras_rendas_memb,peso.fam,peso.pes
3167202,2,3,3206873,898640,2,3,3,2,1,1,2,2,4,,,,,,,,,,,,,,,,0,,0,,550272476199873,563285963455599
3167202,2,3,1398664,899702,2,33,1,4,1,1,2,1,3,,,,13,,,2,2,,,0,2,,,0,0,0,0,0,550272476199873,563285963455599
3167202,2,3,3207068,900562,1,17,3,4,1,1,1,1,1,1,7,3,,,,2,2,,,0,2,,,0,0,0,0,0,550272476199873,563285963455599
3167202,2,3,3207967,902162,2,2,3,4,1,1,2,2,1,1,1,,,,,,,,,,,,,,0,,0,,550272476199873,563285963455599
3167202,2,3,3207635,903725,2,47,1,4,2,1,2,1,3,,,,5,5,2,2,2,,,0,2,,,0,0,0,0,0,550272476199873,563285963455599
3167202,2,3,3207385,905862,2,3,3,1,1,1,2,2,1,1,2,,,,,,,,,,,,,,0,,0,,550272476199873,563285963455599
3167202,2,3,3210180,907123,2,4,3,4,1,1,2,2,1,1,5,1,,,,,,,,,,,,,0,,150,,550272476199873,563285963455599
3167202,2,3,3209178,908420,2,40,1,4,2,1,2,1,3,,,,5,7,2,1,,2,1,250,1,7,4491,0,0,0,0,0,550272476199873,563285963455599
3167202,2,3,1503144,911490,1,1,3,4,1,1,2,2,4,,,,,,,,,,,,,,,,0,,0,,550272476199873,563285963455599
3167202,2,3,3208867,912137,2,61,6,1,2,1,1,1,3,,,,4,4,1,2,2,,,0,2,,,0,0,0,0,0,550272476199873,563285963455599
3167202,2,3,3209831,915820,2,40,1,4,1,1,2,1,3,,,,8,1,2,2,2,,,0,2,,,0,0,0,0,0,550272476199873,563285963455599
3167202,2,3,3209485,916172,2,11,3,4,1,1,2,1,1,1,5,5,,,,,,,,,,,,,0,,125,,550272476199873,563285963455599
3167202,2,3,3208969,916442,2,10,3,4,1,1,2,1,1,1,5,4,,,,,,,,,,,,,0,,0,,550272476199873,563285963455599
3167202,2,3,1364451,917777,2,10,3,4,1,1,2,1,1,1,5,6,,,,,,,,,,,,,0,,0,,550272476199873,563285963455599
3167202,2,3,3209408,918095,2,64,1,2,2,1,1,1,3,,,,4,2,2,2,2,,,0,2,,,0,0,0,0,0,550272476199873,563285963455599
3167202,2,3,1402982,918741,2,37,11,2,2,1,2,1,3,,,,8,3,1,2,2,,,0,1,2,1486,0,0,0,0,0,550272476199873,563285963455599
3167202,2,3,1336914,921802,1,10,3,4,1,1,2,1,1,1,5,4,,,,,,,,,,,,,0,,0,,550272476199873,563285963455599
3167202,2,3,1504135,922222,2,4,3,4,1,1,2,2,1,1,1,,,,,,,,,,,,,,0,,0,,550272476199873,563285963455599
3167202,2,3,1504207,923712,2,17,3,2,1,1,2,1,1,1,7,1,,,,2,2,,,0,2,,,0,0,0,0,0,550272476199873,563285963455599
3167202,2,3,1414692,924286,2,38,1,4,1,1,2,1,3,,,,5,8,2,2,2,,,0,1,12,8580,0,0,0,0,0,550272476199873,563285963455599
3167202,2,3,1503121,924356,2,12,3,4,1,1,2,1,1,1,5,9,,,,,,,,,,,,,0,,0,,550272476199873,563285963455599
3167202,2,3,1447206,925168,1,15,3,4,1,1,2,1,1,1,5,9,,,,2,2,,,0,2,,,0,0,0,0,0,550272476199873,563285963455599
3167202,2,3,1379600,925644,2,25,1,4,1,1,2,1,3,,,,13,,,1,,2,4,1031,1,12,12372,0,0,0,0,0,550272476199873,563285963455599
3167202,2,3,3207438,926008,2,17,3,4,1,1,2,1,1,1,7,1,,,,2,2,,,0,2,,,0,0,0,100,0,550272476199873,563285963455599
3167202,2,3,1445360,927005,2,19,1,4,2,1,1,1,3,,,,5,7,2,2,2,,,0,2,,,0,954,0,0,0,550272476199873,563285963455599
3167202,2,3,3207369,927107,1,47,1,4,1,1,2,1,3,,,,5,8,1,2,2,,,0,2,,,0,0,0,0,0,550272476199873,563285963455599
3167202,2,3,3206987,927952,2,14,3,4,1,1,2,1,1,1,7,1,,,,2,2,,,0,2,,,0,0,0,0,0,550272476199873,563285963455599
3167202,2,3,1461880,929398,1,20,3,4,2,1,1,1,3,,,,8,3,1,2,2,,,0,2,,,0,0,0,0,0,550272476199873,563285963455599
3167202,2,3,1407948,929700,1,30,1,4,2,1,2,1,3,,,,4,1,1,1,,2,1,400,1,12,4800,0,0,0,0,0,550272476199873,563285963455599
3167202,2,3,3206656,931536,1,39,1,4,1,1,2,1,3,,,,12,,,2,1,,1,600,1,12,7200,0,0,0,0,0,550272476199873,563285963455599
3167202,2,3,3206862,932124,1,1,3,4,1,1,2,2,4,,,,,,,,,,,,,,,,0,,150,,550272476199873,563285963455599
3167202,2,3,1454485,932853,1,36,3,4,1,1,1,1,3,,,,5,5,2,2,2,,,0,2,,,0,954,0,0,0,550272476199873,563285963455599
3167202,2,3,3210183,934563,2,58,1,4,2,1,2,2,4,,,,,,,2,2,,,0,2,,,0,937,0,0,0,550272476199873,563285963455599
3167202,2,3,3206754,934898,2,43,1,4,2,1,2,1,3,,,,5,6,2,1,,2,4,1370,1,12,15420,0,0,0,0,0,550272476199873,563285963455599
3167202,2,3,1395796,938207,2,16,3,1,1,1,2,1,3,,,,5,6,2,2,2,,,0,2,,,0,0,0,0,0,550272476199873,563285963455599
3167202,2,3,1361816,939137,2,36,1,4,1,1,2,1,3,,,,8,3,1,2,2,,,0,2,,,0,0,0,0,0,550272476199873,563285963455599
3167202,2,3,3208682,939781,1,5,3,4,1,1,2,2,1,1,2,,,,,,,,,,,,,,0,,0,,550272476199873,563285963455599
3167202,2,3,3208561,939844,2,57,6,4,2,1,2,1,3,,,,8,3,1,2,2,,,0,1,5,4868,0,1439,0,0,0,550272476199873,563285963455599
3167202,2,3,3206914,940260,1,35,2,1,1,1,2,1,3,,,,8,3,1,1,,2,8,954,1,6,5724,0,0,0,0,0,550272476199873,563285963455599
3167202,2,3,3208280,940643,2,0,3,1,1,1,1,2,4,,,,,,,,,,,,,,,,954,,0,,550272476199873,563285963455599
3167202,2,3,3207763,940644,1,44,2,4,1,1,2,1,3,,,,4,3,2,1,,2,4,996,1,12,11952,0,0,0,0,0,550272476199873,563285963455599
3167202,2,3,1407397,942633,2,47,1,1,1,1,2,1,3,,,,5,5,2,2,2,,,0,2,,,0,0,0,0,0,550272476199873,563285963455599
3167202,2,3,3209065,942698,2,22,8,4,1,1,2,1,3,,,,8,3,1,2,2,,,0,2,,,0,0,0,0,0,550272476199873,563285963455599
3167202,2,3,1496111,943037,2,66,1,1,2,1,2,1,3,,,,4,4,1,2,2,,,0,2,,,0,937,0,0,0,550272476199873,563285963455599
3167202,2,3,3207639,943296,2,58,1,4,2,1,2,1,3,,,,5,8,1,2,2,,,0,2,,,0,0,0,0,0,550272476199873,563285963455599
3167202,2,3,1355336,944322,2,50,1,4,2,1,2,1,3,,,,8,3,1,2,2,,,0,1,10,26400,0,1262,0,0,0,550272476199873,563285963455599
3167202,2,3,1522908,944407,2,52,1,4,2,1,1,2,4,,,,,,,2,2,,,0,2,,,0,954,0,0,0,550272476199873,563285963455599
3167202,2,3,3207602,945349,2,75,1,2,1,1,1,2,4,,,,,,,2,2,,,0,2,,,0,937,0,0,0,550272476199873,563285963455599
3167202,2,3,3208739,945648,2,8,3,4,2,1,2,1,1,1,5,5,,,,,,,,,,,,,0,,0,,550272476199873,563285963455599
3167202,2,3,3206670,946017,2,5,3,4,2,1,2,2,1,1,3,,,,,,,,,,,,,,0,,0,,550272476199873,563285963455599
3167202,2,3,1543438,946870,2,45,1,4,1,1,2,1,3,,,,8,10,1,1,,2,4,1298,1,12,15576,0,0,0,0,0,550272476199873,563285963455599
3167202,2,3,3209689,947973,1,28,2,1,2,1,2,1,3,,,,8,3,1,1,,2,1,200,1,8,5692,0,0,0,0,0,550272476199873,563285963455599
3167202,2,3,3209037,948242,2,35,1,4,2,1,2,1,1,1,10,,,,,1,,2,1,240,1,11,2640,0,0,0,0,0,550272476199873,563285963455599
3167202,2,3,1343870,948355,1,10,3,1,1,1,2,1,1,1,5,5,,,,,,,,,,,,,0,,100,,550272476199873,563285963455599
3167202,2,3,3210039,948502,2,35,1,4,1,1,2,1,3,,,,4,4,1,1,,2,1,200,1,12,2400,0,0,0,0,0,550272476199873,563285963455599
3167202,2,3,3206787,950833,2,20,1,1,1,1,2,1,3,,,,5,8,1,1,,2,1,85,1,12,1020,0,0,0,0,0,550272476199873,563285963455599
3167202,2,3,1496890,952506,1,18,3,4,1,1,2,1,3,,,,6,9,2,2,2,,,0,2,,,0,0,0,0,0,550272476199873,563285963455599
3167202,2,3,3207558,953797,1,14,5,4,1,1,1,1,1,1,5,9,,,,2,2,,,0,2,,,0,0,0,0,0,550272476199873,563285963455599
3167202,2,3,3209094,955175,1,14,3,4,1,1,2,1,1,1,5,8,,,,,,,,,,,,,0,,0,,550272476199873,563285963455599
3167202,2,3,3208676,956076,1,8,4,4,2,1,2,1,1,1,5,4,,,,,,,,,,,,,0,,0,,550272476199873,563285963455599
3167202,2,3,3209183,957619,1,80,2,1,2,1,1,1,3,,,,4,4,1,2,2,,,0,2,,,0,937,0,0,0,550272476199873,563285963455599
3167202,2,3,3209686,957991,1,0,3,4,1,1,2,2,4,,,,,,,,,,,,,,,,0,,100,,550272476199873,563285963455599
3167202,2,3,3207315,959082,2,15,10,4,1,1,2,1,1,1,5,9,,,,2,2,,,0,2,,,0,0,0,0,0,550272476199873,563285963455599
3167202,2,3,3208197,959561,2,35,1,4,1,1,2,1,3,,,,8,1,2,2,2,,,0,2,,,0,0,0,0,0,550272476199873,563285963455599
3167202,2,3,3208231,960221,1,14,3,4,1,1,2,1,1,1,7,1,,,,2,2,,,0,2,,,0,0,0,0,0,550272476199873,563285963455599
3167202,2,3,3208997,961473,1,12,3,4,1,1,2,1,1,1,5,3,,,,,,,,,,,,,0,,0,,550272476199873,563285963455599
3167202,2,3,1493950,961803,1,6,3,4,1,1,2,2,1,1,5,1,,,,,,,,,,,,,0,,0,,550272476199873,563285963455599
3167202,2,3,1476204,964159,1,27,1,4,2,1,2,1,3,,,,5,5,2,2,2,,,0,2,,,0,0,0,0,0,550272476199873,563285963455599
3167202,2,3,3209324,964577,2,12,5,1,1,1,2,1,1,1,5,9,,,,,,,,,,,,,0,,0,,550272476199873,563285963455599
3167202,2,3,3206901,964765,2,10,3,4,1,1,2,2,1,1,5,5,,,,,,,,,,,,,0,,0,,550272476199873,563285963455599
3167202,2,3,3207581,965429,2,25,1,1,2,1,2,1,3,,,,8,3,1,2,1,,1,200,1,3,600,0,0,0,0,0,550272476199873,563285963455599
3167202,2,3,3208530,966149,1,0,3,1,1,1,2,2,4,,,,,,,,,,,,,,,,0,,0,,550272476199873,563285963455599
3167202,2,3,1541011,966204,2,8,3,2,1,1,2,1,1,1,5,3,,,,,,,,,,,,,0,,0,,550272476199873,563285963455599
3167202,2,3,1338865,968107,1,35,1,4,1,1,2,1,3,,,,8,3,1,2,2,,,0,1,7,7938,0,0,0,0,0,550272476199873,563285963455599
3167202,2,3,3208235,969111,1,8,3,4,1,1,2,1,1,1,5,5,,,,,,,,,,,,,0,,0,,550272476199873,563285963455599
3167202,2,3,1383460,969416,2,12,5,4,1,1,2,1,1,1,5,7,,,,,,,,,,,,,0,,0,,550272476199873,563285963455599
3167202,2,3,3206604,970786,1,22,2,4,1,1,2,1,3,,,,8,2,2,2,1,,1,400,1,12,4800,0,0,0,0,0,550272476199873,563285963455599
3167202,2,3,3209651,971832,1,22,3,4,1,1,1,1,3,,,,5,8,1,2,2,,,0,2,,,0,954,0,0,0,550272476199873,563285963455599
3167202,2,3,1339423,972213,1,2,5,4,1,1,2,2,4,,,,,,,,,,,,,,,,0,,0,,550272476199873,563285963455599
3167202,2,3,3209563,972765,2,58,1,1,2,1,2,1,3,,,,5,5,2,1,,2,1,300,1,12,3600,0,0,0,0,0,550272476199873,563285963455599
3167202,2,3,3206958,974437,2,3,3,2,1,1,2,1,1,1,2,,,,,,,,,,,,,,0,,0,,550272476199873,563285963455599
3167202,2,3,1409738,976021,2,25,3,4,1,1,1,2,1,1,6,10,,,,2,2,,,0,2,,,0,954,0,0,0,550272476199873,563285963455599
3167202,2,3,1504893,976088,2,12,3,4,1,1,2,1,1,1,5,8,,,,,,,,,,,,,0,,250,,550272476199873,563285963455599
3167202,2,3,1489900,978971,2,16,3,4,2,1,2,1,3,,,,6,9,1,2,2,,,0,1,8,7887,0,0,0,0,0,550272476199873,563285963455599
3167202,2,3,3209126,980033,2,24,1,4,1,1,1,2,3,,,,4,4,1,2,2,,,0,2,,,0,0,0,0,0,550272476199873,563285963455599
3167202,2,3,1436451,980368,1,21,2,1,1,1,2,1,3,,,,4,4,1,2,2,,,200,1,11,15450,0,0,0,0,0,550272476199873,563285963455599
3167202,2,3,1446529,980638,1,7,3,4,1,1,2,2,1,1,5,3,,,,,,,,,,,,,0,,0,,550272476199873,563285963455599
3167202,2,3,3207167,980829,1,15,3,4,1,1,2,1,1,1,5,8,,,,2,2,,,0,2,,,0,0,0,0,0,550272476199873,563285963455599
3167202,2,3,1419616,981494,2,23,1,4,2,1,2,1,3,,,,8,3,1,1,,2,1,150,1,12,1800,0,0,0,150,0,550272476199873,563285963455599
3167202,2,3,3208144,982676,1,4,3,4,2,1,2,2,1,1,5,1,,,,,,,,,,,,,0,,0,,550272476199873,563285963455599
3167202,2,3,3209137,984637,2,32,1,4,1,1,2,1,3,,,,5,7,2,2,2,,,0,2,,,0,0,0,0,0,550272476199873,563285963455599
3167202,2,3,3209623,984921,2,45,1,4,1,1,1,1,3,,,,13,,,2,2,,,0,2,,,0,0,0,0,0,550272476199873,563285963455599
3167202,2,3,1531794,985027,2,30,2,1,1,1,2,1,3,,,,8,3,1,1,,2,1,600,1,12,7200,0,0,0,0,0,550272476199873,563285963455599
3167202,2,3,1434997,985743,2,3,5,1,1,1,2,1,2,1,3,,,,,,,,,,,,,,0,,0,,550272476199873,563285963455599
3167202,2,3,3207666,987439,1,36,2,4,2,1,2,1,3,,,,5,6,2,1,,2,1,700,1,9,6300,0,0,0,0,0,550272476199873,563285963455599
3167202,2,3,1513859,988394,2,15,3,4,2,1,2,1,1,1,5,8,,,,2,2,,,0,2,,,0,0,0,0,0,550272476199873,563285963455599
3167202,2,3,3210087,988615,1,85,1,2,2,2,1,1,3,,,,4,2,2,2,2,,,0,2,,,0,937,0,0,0,550272476199873,563285963455599
3167202,2,3,3207742,990056,1,0,3,1,1,1,2,2,4,,,,,,,,,,,,,,,,0,,200,,550272476199873,563285963455599
3167202,2,3,1373990,990507,2,0,3,4,1,1,2,2,4,,,,,,,,,,,,,,,,0,,0,,550272476199873,563285963455599
3167202,2,3,3208393,990644,2,32,1,4,1,1,2,1,3,,,,8,3,1,1,,2,3,937,1,12,11244,0,0,0,0,0,550272476199873,563285963455599
3167202,2,3,3208714,990689,2,100,6,1,1,1,1,1,3,,,,4,4,1,2,2,,,0,2,,,0,880,0,0,0,550272476199873,563285963455599
3167202,2,3,3206709,991287,2,56,1,2,2,1,2,1,3,,,,4,4,1,2,2,,,0,2,,,0,0,0,0,0,550272476199873,563285963455599
3167202,2,3,3208188,991545,2,80,6,4,1,1,2,1,3,,,,4,1,2,2,2,,,0,2,,,0,954,0,0,0,550272476199873,563285963455599
3167202,2,3,1537946,996359,1,10,3,1,1,1,2,1,1,1,5,7,,,,,,,,,,,,,0,,0,,550272476199873,563285963455599
3167202,2,3,1393937,996808,1,14,3,4,1,1,2,1,1,1,7,2,,,,2,2,,,0,2,,,0,0,0,0,0,550272476199873,563285963455599
3167202,2,3,3207055,997500,2,23,3,4,1,1,2,1,3,,,,5,8,1,1,,2,4,840,1,3,2520,0,0,0,0,0,550272476199873,563285963455599
3167202,2,3,3207383,997513,1,3,3,4,2,1,2,2,4,,,,,,,,,,,,,,,,0,,0,,550272476199873,563285963455599
3167202,2,3,3207792,998772,1,61,2,4,2,1,1,1,3,,,,5,8,1,2,2,,,0,1,3,5280,0,0,0,0,0,550272476199873,563285963455599
3167202,2,3,3208125,1000107,1,3,3,4,1,1,2,2,1,1,2,,,,,,,,,,,,,,0,,0,,550272476199873,563285963455599
3167202,2,3,3208310,1000494,2,21,1,2,1,1,2,1,3,,,,8,3,1,2,2,,,0,1,6,5400,0,0,0,0,0,550272476199873,563285963455599
3167202,2,3,3207377,1000599,2,39,6,4,1,2,2,1,3,,,,5,5,2,1,,2,1,100,1,10,1000,0,0,0,0,0,550272476199873,563285963455599
3167202,2,3,3207685,1001869,2,12,3,4,1,1,2,1,1,1,5,8,,,,,,,,,,,,,0,,0,,550272476199873,563285963455599
3167202,2,3,1348626,1002811,2,58,1,4,2,2,2,1,3,,,,4,4,1,1,,2,1,100,1,12,1200,0,0,0,0,0,550272476199873,563285963455599
3167202,2,3,3207091,1005863,1,49,1,2,1,1,2,1,3,,,,4,4,1,1,,2,1,300,1,1,300,0,0,0,0,0,550272476199873,563285963455599
3167202,2,3,3209114,1009815,2,57,1,5,2,1,2,1,3,,,,4,4,1,1,,2,1,70,1,12,1800,0,0,0,0,0,550272476199873,563285963455599
3167202,2,3,1541966,1011742,1,1,3,4,1,1,2,2,4,,,,,,,,,,,,,,,,0,,0,,550272476199873,563285963455599
3167202,2,3,3207533,1012550,1,39,3,4,1,1,2,1,3,,,,4,4,1,2,2,,,0,2,,,0,0,0,0,0,550272476199873,563285963455599
3167202,2,3,3210085,1013081,1,31,1,4,1,1,1,2,3,,,,7,10,1,2,2,,,0,2,,,0,937,0,0,0,550272476199873,563285963455599
3167202,2,3,1499800,1015914,2,0,3,4,1,1,2,2,4,,,,,,,,,,,,,,,,0,,0,,550272476199873,563285963455599
3167202,2,3,3209936,1016070,2,38,3,4,1,1,1,1,3,,,,8,3,1,2,2,,,0,2,,,0,0,0,0,0,550272476199873,563285963455599
3167202,2,3,3208920,1016357,2,13,3,2,1,1,2,1,1,1,5,6,,,,,,,,,,,,,0,,0,,550272476199873,563285963455599
3167202,2,3,1376459,1016800,2,24,1,4,1,1,2,1,3,,,,5,8,1,2,2,,,0,2,,,0,0,0,0,0,550272476199873,563285963455599
3167202,2,3,3209187,1018138,2,24,1,4,2,1,2,1,3,,,,8,3,1,1,,2,1,350,1,12,5760,0,0,0,0,0,550272476199873,563285963455599
3167202,2,3,3209222,1020513,2,17,3,4,1,1,2,1,1,1,7,3,,,,1,,2,11,468,1,12,5616,0,0,0,0,0,550272476199873,563285963455599
3167202,2,3,1480905,1020706,2,56,1,4,2,1,2,1,3,,,,4,4,1,1,,2,4,907,1,12,10884,0,0,0,0,0,550272476199873,563285963455599
3167202,2,3,3207162,1022436,2,24,3,4,1,1,2,1,3,,,,8,3,1,1,,2,4,1064,1,11,10706,0,0,0,0,0,550272476199873,563285963455599
3167202,2,3,1464300,1026615,2,13,3,4,1,1,2,1,1,1,5,6,,,,,,,,,,,,,0,,0,,550272476199873,563285963455599
3167202,2,3,1524481,1026810,1,78,2,4,2,1,2,1,3,,,,4,3,2,2,2,,,0,2,,,0,937,0,0,0,550272476199873,563285963455599
3167202,2,3,1535899,1028789,2,43,1,4,1,1,2,1,3,,,,8,3,1,2,2,,,0,1,3,1980,0,0,0,0,0,550272476199873,563285963455599
3167202,2,3,3209405,1030230,1,9,3,4,1,1,2,1,1,1,5,5,,,,,,,,,,,,,0,,0,,550272476199873,563285963455599
3167202,2,3,3207268,1030565,2,12,3,4,2,1,2,1,1,1,5,8,,,,,,,,,,,,,0,,0,,550272476199873,563285963455599
3167202,2,3,1463368,1031018,2,37,1,4,2,1,2,1,3,,,,5,6,2,1,,2,1,100,1,4,2951,0,0,0,0,0,550272476199873,563285963455599
3167202,2,3,3209876,1032537,1,24,1,4,2,1,2,1,3,,,,8,3,1,1,,2,1,950,1,12,11400,0,0,0,0,0,550272476199873,563285963455599
3167202,2,3,3208220,1032843,1,10,3,1,1,1,1,1,1,1,5,3,,,,,,,,,,,,,0,,0,,550272476199873,563285963455599
3167202,2,3,3208054,1035100,2,13,3,4,1,1,2,1,1,1,5,6,,,,,,,,,,,,,0,,0,,550272476199873,563285963455599
3167202,2,3,1351479,1036216,2,21,1,1,2,2,2,1,3,,,,8,3,1,2,2,,,0,1,3,3300,0,0,0,0,810,550272476199873,563285963455599
3167202,2,3,1433906,1036715,2,45,1,4,2,1,2,1,3,,,,8,3,1,1,,2,1,150,1,12,1800,0,0,0,0,0,550272476199873,563285963455599
3167202,2,3,3209921,1036810,1,10,3,4,1,1,2,2,1,1,5,6,,,,,,,,,,,,,0,,280,,550272476199873,563285963455599
3167202,2,3,1442451,1037504,1,74,2,1,2,1,1,1,3,,,,4,4,1,2,2,,,0,2,,,0,954,0,0,0,550272476199873,563285963455599
3167202,2,3,3208722,1039268,1,3,3,4,1,1,2,2,1,1,2,,,,,,,,,,,,,,0,,0,,550272476199873,563285963455599
3167202,2,3,1531620,1039622,1,66,1,1,1,1,2,1,3,,,,8,3,1,2,2,,,0,2,,,0,954,0,0,0,550272476199873,563285963455599
3167202,2,3,1475237,1040386,1,66,6,2,2,1,2,1,3,,,,4,4,1,2,2,,,0,2,,,0,1691,0,0,0,550272476199873,563285963455599
3167202,2,3,1399248,1040559,2,41,1,4,1,1,1,1,3,,,,5,6,2,2,2,,,0,2,,,0,937,0,0,0,550272476199873,563285963455599
3167202,2,3,1505703,1042282,2,49,1,4,1,1,2,1,3,,,,4,4,1,1,,2,1,185,1,12,2600,0,0,0,0,0,550272476199873,563285963455599
3167202,2,3,3206758,1042784,1,12,3,4,1,1,2,1,1,1,5,8,,,,,,,,,,,,,0,,0,,550272476199873,563285963455599
3167202,2,3,1364376,1043106,2,58,1,4,2,1,2,1,3,,,,5,5,2,2,2,,,0,2,,,0,0,0,0,0,550272476199873,563285963455599
3167202,2,3,3207630,1043991,2,5,3,4,1,1,2,2,1,1,3,,,,,,,,,,,,,,0,,0,,550272476199873,563285963455599
3167202,2,3,3209457,1044728,2,46,1,4,1,1,2,1,3,,,,4,4,1,2,2,,,0,2,,,0,0,0,0,0,550272476199873,563285963455599
3167202,2,3,3208810,1046556,2,21,1,4,1,1,2,1,3,,,,8,3,1,2,2,,,0,2,,,0,0,0,0,0,550272476199873,563285963455599
3167202,2,3,3207686,1047670,2,35,1,4,2,1,2,1,3,,,,5,8,1,1,,2,1,300,1,11,2400,0,0,0,0,0,550272476199873,563285963455599
3167202,2,3,3206761,1047739,1,1,3,4,1,1,2,2,4,,,,,,,,,,,,,,,,0,,0,,550272476199873,563285963455599
3167202,2,3,3208310,1049517,1,23,2,4,2,2,2,1,3,,,,5,8,1,2,2,,,0,2,,,0,0,0,0,0,550272476199873,563285963455599
3167202,2,3,1487258,1052434,2,19,3,2,2,1,2,1,3,,,,8,3,1,2,2,,,0,2,,,0,0,0,0,0,550272476199873,563285963455599
3167202,2,3,3207037,1055171,2,54,6,4,1,1,1,2,4,,,,,,,2,2,,,0,2,,,0,954,0,0,0,550272476199873,563285963455599
3167202,2,3,3206630,1056085,2,59,10,4,2,1,1,1,3,,,,8,3,1,2,2,,,0,2,,,0,0,0,0,0,550272476199873,563285963455599
3167202,2,3,3207440,1056522,2,50,1,4,1,1,1,2,4,,,,,,,2,2,,,0,2,,,0,0,0,0,0,550272476199873,563285963455599
3167202,2,3,3206801,1057394,2,8,3,4,1,1,2,1,1,1,5,3,,,,,,,,,,,,,0,,0,,550272476199873,563285963455599
3167202,2,3,3209876,1057423,2,23,2,4,1,1,2,1,3,,,,8,3,1,2,2,,,0,2,,,0,0,0,0,0,550272476199873,563285963455599
3167202,2,3,1392978,1058000,2,25,1,4,2,1,2,1,3,,,,5,8,1,2,2,,,0,2,,,0,0,0,0,0,550272476199873,563285963455599
3167202,2,3,3209940,1058212,2,70,1,1,2,1,2,1,3,,,,4,2,2,2,2,,,0,2,,,0,0,0,0,0,550272476199873,563285963455599
3167202,2,3,3207104,1058488,1,17,3,4,1,1,2,1,1,1,7,3,,,,2,2,,,0,2,,,0,0,0,0,0,550272476199873,563285963455599
3167202,2,3,3208320,1058801,2,11,3,4,1,1,2,1,1,1,5,6,,,,,,,,,,,,,0,,0,,550272476199873,563285963455599
3167202,2,3,3206976,1058845,2,55,1,4,2,1,2,1,3,,,,4,4,1,1,,2,1,120,1,7,840,0,0,0,0,0,550272476199873,563285963455599
3167202,2,3,1336450,1059429,1,12,3,4,1,1,2,1,1,1,5,9,,,,,,,,,,,,,0,,0,,550272476199873,563285963455599
3167202,2,3,3207099,1059510,2,27,1,4,1,1,2,1,3,,,,8,3,1,2,2,,,0,2,,,0,0,0,0,0,550272476199873,563285963455599
3167202,2,3,3209370,1059595,1,50,2,4,2,1,2,2,4,,,,,,,2,2,,,0,1,10,14680,0,0,0,0,0,550272476199873,563285963455599
3167202,2,3,3208391,1059819,2,17,3,4,1,1,2,1,3,,,,8,1,2,2,2,,,0,2,,,0,0,0,0,0,550272476199873,563285963455599
3167202,2,3,3209854,1061465,2,8,3,4,1,1,2,1,1,1,5,3,,,,,,,,,,,,,0,,0,,550272476199873,563285963455599
3167202,2,3,3207684,1062119,1,27,2,4,2,1,2,1,3,,,,8,3,1,1,,2,4,1342,1,12,16104,0,0,0,0,0,550272476199873,563285963455599
3167202,2,3,3209065,1062643,1,8,3,4,1,1,2,1,1,1,5,4,,,,,,,,,,,,,0,,0,,550272476199873,563285963455599
3167202,2,3,3206672,1062825,1,25,2,4,1,1,2,1,3,,,,5,7,2,1,,2,1,300,1,2,600,0,0,0,0,0,550272476199873,563285963455599
3167202,2,3,3209063,1063456,2,50,1,4,1,1,2,1,3,,,,5,8,1,1,,2,1,270,1,12,3240,0,0,0,0,0,550272476199873,563285963455599
3167202,2,3,3207304,1063561,2,39,1,4,2,1,2,1,3,,,,4,4,1,2,2,,,0,2,,,0,0,0,0,0,550272476199873,563285963455599
3167202,2,3,3207457,1064236,2,52,1,4,2,1,1,1,3,,,,4,4,1,2,2,,,0,2,,,0,0,0,0,300,550272476199873,563285963455599
3167202,2,3,3207295,1065099,2,8,3,4,2,1,2,2,1,1,5,2,,,,,,,,,,,,,0,,0,,550272476199873,563285963455599
3167202,2,3,3208208,1066318,2,15,3,4,1,1,2,1,1,1,7,2,,,,2,2,,,0,2,,,0,0,0,300,0,550272476199873,563285963455599
3167202,2,3,3209746,1066998,2,38,1,4,2,1,2,1,3,,,,5,7,2,2,2,,,0,1,12,8160,0,0,0,0,0,550272476199873,563285963455599
3167202,2,3,1336263,1067091,1,13,3,1,1,1,2,1,1,1,5,8,,,,,,,,,,,,,0,,0,,550272476199873,563285963455599
3167202,2,3,1489324,1067708,2,29,1,4,2,1,2,1,3,,,,13,,,2,2,,,0,1,9,12411,0,0,1180,0,0,550272476199873,563285963455599
3167202,2,3,3209360,1068800,2,25,1,2,1,1,2,1,3,,,,8,2,2,1,,2,1,200,1,12,2400,0,0,0,0,0,550272476199873,563285963455599
3167202,2,3,3209854,1070332,1,14,3,4,2,1,2,1,1,1,5,8,,,,2,2,,,0,2,,,0,0,0,0,0,550272476199873,563285963455599
